236	LJ-0192-X	21	Long-Sleeve Logo Jersey, XL	Multi	4	3	XL	0	S 	Long-Sleeve Logo Jersey	Unisex long-sleeve AWC logo microfiber cycling jersey	00:00.0	00:00.0	\N
237	LJ-0192-X	21	Long-Sleeve Logo Jersey, XL	Multi	4	3	XL	0	S 	Long-Sleeve Logo Jersey	Unisex long-sleeve AWC logo microfiber cycling jersey	00:00.0	\N	Current
238	FR-R92R-62	14	HL Road Frame - Red, 62	Red	500	375	62	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
239	FR-R92R-62	14	HL Road Frame - Red, 62	Red	500	375	62	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
240	FR-R92R-62	14	HL Road Frame - Red, 62	Red	500	375	62	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
241	FR-R92R-44	14	HL Road Frame - Red, 44	Red	500	375	44	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
242	FR-R92R-44	14	HL Road Frame - Red, 44	Red	500	375	44	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
243	FR-R92R-44	14	HL Road Frame - Red, 44	Red	500	375	44	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
244	FR-R92R-48	14	HL Road Frame - Red, 48	Red	500	375	48	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
245	FR-R92R-48	14	HL Road Frame - Red, 48	Red	500	375	48	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
246	FR-R92R-48	14	HL Road Frame - Red, 48	Red	500	375	48	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
247	FR-R92R-52	14	HL Road Frame - Red, 52	Red	500	375	52	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
248	FR-R92R-52	14	HL Road Frame - Red, 52	Red	500	375	52	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
249	FR-R92R-52	14	HL Road Frame - Red, 52	Red	500	375	52	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
250	FR-R92R-56	14	HL Road Frame - Red, 56	Red	500	375	56	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
251	FR-R92R-56	14	HL Road Frame - Red, 56	Red	500	375	56	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
252	FR-R92R-56	14	HL Road Frame - Red, 56	Red	500	375	56	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
253	FR-R38B-58	14	LL Road Frame - Black, 58	Black	500	375	58	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
254	FR-R38B-58	14	LL Road Frame - Black, 58	Black	500	375	58	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
255	FR-R38B-58	14	LL Road Frame - Black, 58	Black	500	375	58	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	\N	Current
256	FR-R38B-60	14	LL Road Frame - Black, 60	Black	500	375	60	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
257	FR-R38B-60	14	LL Road Frame - Black, 60	Black	500	375	60	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
258	FR-R38B-60	14	LL Road Frame - Black, 60	Black	500	375	60	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	\N	Current
259	FR-R38B-62	14	LL Road Frame - Black, 62	Black	500	375	62	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
260	FR-R38B-62	14	LL Road Frame - Black, 62	Black	500	375	62	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
261	FR-R38B-62	14	LL Road Frame - Black, 62	Black	500	375	62	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	\N	Current
262	FR-R38R-44	14	LL Road Frame - Red, 44	Red	500	375	44	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
263	FR-R38R-44	14	LL Road Frame - Red, 44	Red	500	375	44	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
264	FR-R38R-48	14	LL Road Frame - Red, 48	Red	500	375	48	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
265	FR-R38R-48	14	LL Road Frame - Red, 48	Red	500	375	48	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
266	FR-R38R-52	14	LL Road Frame - Red, 52	Red	500	375	52	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
267	FR-R38R-52	14	LL Road Frame - Red, 52	Red	500	375	52	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
268	FR-R38R-58	14	LL Road Frame - Red, 58	Red	500	375	58	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
269	FR-R38R-58	14	LL Road Frame - Red, 58	Red	500	375	58	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
270	FR-R38R-60	14	LL Road Frame - Red, 60	Red	500	375	60	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
271	FR-R38R-60	14	LL Road Frame - Red, 60	Red	500	375	60	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
272	FR-R38R-62	14	LL Road Frame - Red, 62	Red	500	375	62	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
273	FR-R38R-62	14	LL Road Frame - Red, 62	Red	500	375	62	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
274	FR-R72R-44	14	ML Road Frame - Red, 44	Red	500	375	44	1	R 	ML Road Frame	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.	00:00.0	00:00.0	\N
275	FR-R72R-48	14	ML Road Frame - Red, 48	Red	500	375	48	1	R 	ML Road Frame	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.	00:00.0	00:00.0	\N
276	FR-R72R-52	14	ML Road Frame - Red, 52	Red	500	375	52	1	R 	ML Road Frame	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.	00:00.0	00:00.0	\N
277	FR-R72R-58	14	ML Road Frame - Red, 58	Red	500	375	58	1	R 	ML Road Frame	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.	00:00.0	00:00.0	\N
278	FR-R72R-60	14	ML Road Frame - Red, 60	Red	500	375	60	1	R 	ML Road Frame	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.	00:00.0	00:00.0	\N
279	FR-R38B-44	14	LL Road Frame - Black, 44	Black	500	375	44	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
280	FR-R38B-44	14	LL Road Frame - Black, 44	Black	500	375	44	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
281	FR-R38B-44	14	LL Road Frame - Black, 44	Black	500	375	44	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	\N	Current
282	FR-R38B-48	14	LL Road Frame - Black, 48	Black	500	375	48	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
283	FR-R38B-48	14	LL Road Frame - Black, 48	Black	500	375	48	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
284	FR-R38B-48	14	LL Road Frame - Black, 48	Black	500	375	48	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	\N	Current
285	FR-R38B-52	14	LL Road Frame - Black, 52	Black	500	375	52	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
286	FR-R38B-52	14	LL Road Frame - Black, 52	Black	500	375	52	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	00:00.0	\N
287	FR-R38B-52	14	LL Road Frame - Black, 52	Black	500	375	52	1	R 	LL Road Frame	The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.	00:00.0	\N	Current
288	FR-M94S-42	12	HL Mountain Frame - Silver, 42	Silver	500	375	42	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
289	FR-M94S-42	12	HL Mountain Frame - Silver, 42	Silver	500	375	42	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
290	FR-M94S-42	12	HL Mountain Frame - Silver, 42	Silver	500	375	42	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	\N	Current
291	FR-M94S-44	12	HL Mountain Frame - Silver, 44	Silver	500	375	44	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
292	FR-M94S-52	12	HL Mountain Frame - Silver, 48	Silver	500	375	48	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
293	FR-M94S-46	12	HL Mountain Frame - Silver, 46	Silver	500	375	46	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
294	FR-M94S-46	12	HL Mountain Frame - Silver, 46	Silver	500	375	46	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
295	FR-M94S-46	12	HL Mountain Frame - Silver, 46	Silver	500	375	46	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	\N	Current
296	FR-M94B-42	12	HL Mountain Frame - Black, 42	Black	500	375	42	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
297	FR-M94B-42	12	HL Mountain Frame - Black, 42	Black	500	375	42	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
298	FR-M94B-42	12	HL Mountain Frame - Black, 42	Black	500	375	42	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	\N	Current
299	FR-M94B-44	12	HL Mountain Frame - Black, 44	Black	500	375	44	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
300	FR-M94B-48	12	HL Mountain Frame - Black, 48	Black	500	375	48	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
301	FR-M94B-46	12	HL Mountain Frame - Black, 46	Black	500	375	46	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
302	FR-M94B-46	12	HL Mountain Frame - Black, 46	Black	500	375	46	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
303	FR-M94B-46	12	HL Mountain Frame - Black, 46	Black	500	375	46	1	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	\N	Current
304	FR-M94B-38	12	HL Mountain Frame - Black, 38	Black	500	375	38	2	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
305	FR-M94B-38	12	HL Mountain Frame - Black, 38	Black	500	375	38	2	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
306	FR-M94B-38	12	HL Mountain Frame - Black, 38	Black	500	375	38	2	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	\N	Current
307	FR-M94S-38	12	HL Mountain Frame - Silver, 38	Silver	500	375	38	2	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
335	BK-R50B-60	2	Road-650 Black, 60	Black	100	75	60	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
308	FR-M94S-38	12	HL Mountain Frame - Silver, 38	Silver	500	375	38	2	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	00:00.0	\N
309	FR-M94S-38	12	HL Mountain Frame - Silver, 38	Silver	500	375	38	2	M 	HL Mountain Frame	Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.	00:00.0	\N	Current
310	BK-R93R-62	2	Road-150 Red, 62	Red	100	75	62	4	R 	Road-150	This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.	00:00.0	00:00.0	\N
311	BK-R93R-44	2	Road-150 Red, 44	Red	100	75	44	4	R 	Road-150	This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.	00:00.0	00:00.0	\N
312	BK-R93R-48	2	Road-150 Red, 48	Red	100	75	48	4	R 	Road-150	This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.	00:00.0	00:00.0	\N
313	BK-R93R-52	2	Road-150 Red, 52	Red	100	75	52	4	R 	Road-150	This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.	00:00.0	00:00.0	\N
314	BK-R93R-56	2	Road-150 Red, 56	Red	100	75	56	4	R 	Road-150	This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.	00:00.0	00:00.0	\N
315	BK-R68R-58	2	Road-450 Red, 58	Red	100	75	58	4	R 	Road-450	A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.	00:00.0	00:00.0	\N
316	BK-R68R-60	2	Road-450 Red, 60	Red	100	75	60	4	R 	Road-450	A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.	00:00.0	00:00.0	\N
317	BK-R68R-44	2	Road-450 Red, 44	Red	100	75	44	4	R 	Road-450	A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.	00:00.0	00:00.0	\N
318	BK-R68R-48	2	Road-450 Red, 48	Red	100	75	48	4	R 	Road-450	A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.	00:00.0	00:00.0	\N
319	BK-R68R-52	2	Road-450 Red, 52	Red	100	75	52	4	R 	Road-450	A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.	00:00.0	00:00.0	\N
320	BK-R50R-58	2	Road-650 Red, 58	Red	100	75	58	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
321	BK-R50R-58	2	Road-650 Red, 58	Red	100	75	58	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
322	BK-R50R-60	2	Road-650 Red, 60	Red	100	75	60	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
323	BK-R50R-60	2	Road-650 Red, 60	Red	100	75	60	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
324	BK-R50R-62	2	Road-650 Red, 62	Red	100	75	62	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
325	BK-R50R-62	2	Road-650 Red, 62	Red	100	75	62	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
326	BK-R50R-44	2	Road-650 Red, 44	Red	100	75	44	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
327	BK-R50R-44	2	Road-650 Red, 44	Red	100	75	44	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
328	BK-R50R-48	2	Road-650 Red, 48	Red	100	75	48	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
329	BK-R50R-48	2	Road-650 Red, 48	Red	100	75	48	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
330	BK-R50R-52	2	Road-650 Red, 52	Red	100	75	52	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
331	BK-R50R-52	2	Road-650 Red, 52	Red	100	75	52	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
332	BK-R50B-58	2	Road-650 Black, 58	Black	100	75	58	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
333	BK-R50B-58	2	Road-650 Black, 58	Black	100	75	58	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
334	BK-R50B-60	2	Road-650 Black, 60	Black	100	75	60	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
336	BK-R50B-62	2	Road-650 Black, 62	Black	100	75	62	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
337	BK-R50B-62	2	Road-650 Black, 62	Black	100	75	62	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
338	BK-R50B-44	2	Road-650 Black, 44	Black	100	75	44	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
339	BK-R50B-44	2	Road-650 Black, 44	Black	100	75	44	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
340	BK-R50B-48	2	Road-650 Black, 48	Black	100	75	48	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
341	BK-R50B-48	2	Road-650 Black, 48	Black	100	75	48	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
342	BK-R50B-52	2	Road-650 Black, 52	Black	100	75	52	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
343	BK-R50B-52	2	Road-650 Black, 52	Black	100	75	52	4	R 	Road-650	Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.	00:00.0	00:00.0	\N
344	BK-M82S-38	1	Mountain-100 Silver, 38	Silver	100	75	38	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
345	BK-M82S-42	1	Mountain-100 Silver, 42	Silver	100	75	42	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
346	BK-M82S-44	1	Mountain-100 Silver, 44	Silver	100	75	44	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
347	BK-M82S-48	1	Mountain-100 Silver, 48	Silver	100	75	48	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
348	BK-M82B-38	1	Mountain-100 Black, 38	Black	100	75	38	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
349	BK-M82B-42	1	Mountain-100 Black, 42	Black	100	75	42	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
350	BK-M82B-44	1	Mountain-100 Black, 44	Black	100	75	44	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
351	BK-M82B-48	1	Mountain-100 Black, 48	Black	100	75	48	4	M 	Mountain-100	Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.	00:00.0	00:00.0	\N
352	BK-M68S-38	1	Mountain-200 Silver, 38	Silver	100	75	38	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	00:00.0	\N
353	BK-M68S-38	1	Mountain-200 Silver, 38	Silver	100	75	38	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	\N	Current
